City part,Street,Size (m²),Price,Price per m²,Lower,Number of rooms,Floor,Number of floors,Built year,Renovation years,Renovations,Construction type,Heating type,Refurbishment,Features,Extra areas,Extra stuff,Security,URL
Bajoruose,Bajorø keli,41,370,9.02,FALSE,2,2,4,2015,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Uþdaras kiemas, virtuvë sujungta su kambariu","Balkonas, drabuþinë","Kondicionierius, skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-bajoruose-bajoru-kelias-butas-nuomuojamas-nuo-rugpjucio-28-dienos-4-839257/
Ðiaurës miestelyje,Kazimiero Ladygos ,64.18,470,7.32,FALSE,2,5,8,2004,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Internetas, kabelinë televizija","Balkonas, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, duðo kabina, vonia",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-kazimiero-ladygos-g-isnuomuojamas-erdvus-ir-jaukus-2-kambariu-1-4-839261/
Antakalnyje,Pylimëliø ,100,850,8.5,FALSE,4,4,4,2016,0,FALSE,Mûrinis,Kita,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-pylimeliu-g-isnuomojamas-jaukus-erdvus-sviesus-ir-4-824663/
Lazdynuose,Erfurto ,33,320,9.7,FALSE,1,7,12,1970,0,FALSE,Blokinis,Centrinis,Árengtas,Tualetas ir vonia atskirai,Sandëliukas,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-erfurto-g-butas-naujai-suremontuotas-pietineje-puseje-4-839243/
Paðilaièiuose,Dociðkiø ,57,400,7.02,FALSE,2,2,5,2011,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,"Balkonas, terasa, vieta automobiliui","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia",,http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-dociskiu-g-be-tarpininku-nuomojamas-jaukus-2-kambariu-4-839237/
Fabijoniðkëse,Fabijoniðkiø ,50,550,11,FALSE,2,3,7,2017,0,FALSE,Mûrinis,Centrinis,Árengtas,"Aukðtos lubos, nauja kanalizacija, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Balkonas, vieta automobiliui, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, indaplovë, vonia","Ðarvuotos durys, kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-fabijoniskiu-g-isnuomojamas-iki-siol-negyventas-butas-naujai-4-794851/
Naujamiestyje,M. K. Èiurlionio ,57,750,13.16,FALSE,2,4,6,2018,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,Virtuvë sujungta su kambariu,"Sandëliukas, balkonas, rûsys","Skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, indaplovë, duðo kabina","Ðarvuotos durys, signalizacija, kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-isnuomojamas-naujas-ka-tik-irengtas-ir-dar-4-839217/
Þirmûnuose,Ulonø ,101,570,5.64,TRUE,3,5,10,2005,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, virtuvë sujungta su kambariu","Balkonas, vieta automobiliui","Skalbimo maðina, su baldais, ðaldytuvas, viryklë, vonia",Ðarvuotos durys,http://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-ulonu-g-isnuomojamas-gerai-irengtas-3-kambariu-butas-4-828749/
Fabijoniðkëse,Salomëjos Nëries ,35,300,8.57,FALSE,1,4,9,2008,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-salomejos-neries-g-naujos-statybos-1k-butas-fabijoniskese-4-841073/
Justiniðkëse,Taikos ,54,330,6.11,FALSE,2,5,9,1985,0,FALSE,Mûrinis,Centrinis,Árengtas,"Nauja elektros instaliacija, virtuvë sujungta su kambariu","Sandëliukas, balkonas, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-nuo-rugsejo-1-d-nuomojamas-labai-jaukus-4-839207/
Pilaitëje,Giluþio ,62,415,6.69,TRUE,2,3,6,2004,0,FALSE,Mûrinis,"Elektra, centrinis kolektorinis",Árengtas,Virtuvë sujungta su kambariu,"Balkonas, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, indaplovë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-giluzio-g-2-kambariu-butas-pilaiteje-isnuomojamas-4-831237/
Þirmûnuose,Þirmûnø ,69,520,7.54,FALSE,2,2,12,2006,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-isnuomojamas-dvieju-kambariu-butas-irengtas-4-839189/
Antakalnyje,V. Grybo ,34,380,11.18,FALSE,1,5,10,2005,0,FALSE,Mûrinis,Centrinis,Árengtas,Virtuvë sujungta su kambariu,"Balkonas, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-isnuomojamas-1-k-butas-rami-vieta-puikus-4-839187/
Lazdynuose,Architektø ,63,380,6.03,FALSE,3,8,9,1977,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-4-739527/
Þirmûnuose,Þirmûnø ,30,100,3.33,TRUE,1,5,9,1977,0,FALSE,Blokinis,Centrinis kolektorinis,Árengtas,"Internetas, kabelinë televizija",,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-nuomojamas-1-kambario-butas-rami-aplinka-4-828493/
Ðnipiðkëse,Trimitø ,28,380,13.57,FALSE,1,2,3,2018,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-trimitu-g-naujai-irengtas-studio-tipo-butas-snipiskese-4-841021/
Ðeðkinëje,Laisvës p,85.77,520,6.06,FALSE,3,5,5,1998,0,FALSE,Mûrinis,Centrinis,Árengtas,,"Sandëliukas, balkonas, rûsys","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, duðo kabina, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-laisves-pr-muriniame-name-isnuomuojamas-4-828025/
Grigiðkëse,Ðviesos ,36,280,7.78,TRUE,1,5,5,1990,0,FALSE,Blokinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-grigiskese-sviesos-g-su-reguliuojamu-sildymu-jaukus-butas-4-833307/
Antakalnyje,Asiûkliø ,26,200,7.69,FALSE,1,2,3,2017,0,FALSE,Mûrinis,Dujinis,Árengtas,"Internetas, kabelinë televizija, virtuvë sujungta su kambariu","Balkonas, vieta automobiliui","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, duðo kabina",Ðarvuotos durys,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-asiukliu-g-butas-jau-laisvas-nuomojamas-butas-4-829617/
Senamiestyje,Didþioji ,61,850,13.93,FALSE,2,2,4,2012,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-didzioji-g-nuomojami-stilingai-irengti-2k-apartamentai-4-839363/
Senamiestyje,A. Juozapavièiaus ,92,800,8.7,FALSE,3,8,11,2008,0,FALSE,Monolitinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-juozapaviciaus-g-nuomojamas-kokybiskai-irengtas-3k-butas-4-834679/
Senamiestyje,Auðros Vartø ,83,1000,12.05,FALSE,3,2,3,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Vieta automobiliui, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, indaplovë, duðo kabina, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-isnuomojamas-puikiai-bei-skoningai-irengtas-3-4-838691/
Naujamiestyje,M. K. Èiurlionio ,109,1000,9.17,FALSE,5,4,4,1940,0,FALSE,Mûrinis,"Dujinis, centrinis",Árengtas,"Kabelinë televizija, internetas, aukðtos lubos, uþdaras kiemas, tualetas ir vonia atskirai","Vieta automobiliui, balkonas, sandëliukas","Skalbimo maðina, viryklë, su baldais, ðaldytuvas, indaplovë, virtuvës komplektas, duðo kabina, þidinys, vonia","Kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-nuomojamas-isskirtinis-erdvus-butas-4-840447/
Antakalnyje,M. K. Paco ,45,480,10.67,FALSE,2,2,3,1935,0,FALSE,Medinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-m-k-paco-g-2-kbutas-renovuotame-name-antakalnyje-4-700127/
Karoliniðkëse,Vido Maciulevièiaus ,33,350,10.61,FALSE,1,2,5,1979,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-vido-maciuleviciaus-g-ilgesniam-laikui-nuomojamas-tvarkingas-vieno-4-828103/
Antakalnyje,Olandø ,18.5,200,10.81,TRUE,1,2,5,1973,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-olandu-g-isnuomuojamas-jaukus-tvarkingas-1-kambario-4-839045/
Naujamiestyje,Savanoriø p,29,300,10.34,FALSE,1,1,5,1975,0,FALSE,Blokinis,Centrinis,Árengtas,,,"Skalbimo maðina, su baldais, ðaldytuvas, viryklë",,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-nuomojamas-1-o-kambario-butas-naujamiestyje-4-811955/
Uþupyje,Paupio ,65,550,8.46,TRUE,2,2,2,1940,2005,TRUE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-paupio-g-4-828035/
Senamiestyje,Klaipëdos ,42,777,18.5,FALSE,2,1,2,1940,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Aukðtos lubos, kabelinë televizija, internetas, virtuvë sujungta su kambariu",,"Su baldais, skalbimo maðina","Kodinë laiptinës spyna, ðarvuotos durys, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-klaipedos-g-butas-turi-2-parkingo-vietas-uzdaram-kieme-4-840887/
Antakalnyje,Rato ,56,480,8.57,FALSE,2,2,3,2003,0,FALSE,Mûrinis,Dujinis,Árengtas,"Kabelinë televizija, internetas, virtuvë sujungta su kambariu",,"Vonia, su baldais, skalbimo maðina","Kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-rato-g-nuomojamas-butas-rato-g-3-antakalnis-4-840889/
Þirmûnuose,Þirmûnø ,44,450,10.23,FALSE,2,2,5,1969,0,FALSE,Mûrinis,Centrinis,Árengtas,"Internetas, virtuvë sujungta su kambariu",Drabuþinë,"Viryklë, su baldais, indaplovë, ðaldytuvas, virtuvës komplektas, skalbimo maðina, vonia","Kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-nuomojamas-2-kambariu-butas-kokybiskai-ir-4-839591/
Uþupyje,Polocko ,52,650,12.5,FALSE,2,1,4,2017,0,FALSE,Mûrinis,"Centrinis kolektorinis, centrinis",Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, virtuvë sujungta su kambariu, uþdaras kiemas","Vieta automobiliui, sandëliukas","Skalbimo maðina, su baldais, virtuvës komplektas, viryklë, ðaldytuvas, duðo kabina","Videokameros, kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-prabangus-pagal-dizaineriu-projekta-irengti-4-836177/
Ðnipiðkëse,Olimpieèiø ,125,1500,12,FALSE,4,2,3,2007,0,FALSE,Mûrinis,"Centrinis kolektorinis, centrinis",Árengtas,"Internetas, kabelinë televizija, virtuvë sujungta su kambariu","Balkonas, vieta automobiliui","Skalbimo maðina, su baldais, virtuvës komplektas, viryklë, ðaldytuvas, vonia, duðo kabina","Signalizacija, kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-olimpieciu-g-isskirtiniai-apartamentai-prabangiame-name-4-836159/
Senamiestyje,Karmelitø ,97,800,8.25,FALSE,3,3,3,1940,0,FALSE,Mûrinis,"Centrinis kolektorinis, kita",Árengtas,"Internetas, nauja kanalizacija, kabelinë televizija, nauja elektros instaliacija, virtuvë sujungta su kambariu, uþdaras kiemas","Balkonas, vieta automobiliui","Skalbimo maðina, su baldais, virtuvës komplektas, viryklë, kondicionierius, duðo kabina","Kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-karmelitu-g-puikiai-irengtas-triju-kambariu-butas-4-836147/
Senamiestyje,J. Basanavièiaus ,60,750,12.5,FALSE,2,2,4,2016,0,FALSE,Mûrinis,Centrinis,Árengtas,"Internetas, kabelinë televizija, butas per kelis aukðtus, atskiras áëjimas, aukðtos lubos, tualetas ir vonia atskirai, uþdaras kiemas",Vieta automobiliui,"Skalbimo maðina, su baldais, virtuvës komplektas, viryklë, ðaldytuvas, þidinys, vonia, duðo kabina","Signalizacija, kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-prestiziniai-dvieju-kambariu-apartamentai-4-836143/
Senamiestyje,Polocko ,52,650,12.5,FALSE,2,1,4,2017,0,FALSE,Mûrinis,"Centrinis kolektorinis, centrinis",Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, virtuvë sujungta su kambariu, uþdaras kiemas","Vieta automobiliui, sandëliukas","Skalbimo maðina, su baldais, virtuvës komplektas, viryklë, ðaldytuvas, duðo kabina","Videokameros, kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-polocko-g-prabangus-pagal-dizaineriu-projekta-irengti-4-836127/
Senamiestyje,Gynëjø ,69,650,9.42,FALSE,2,6,9,2006,0,FALSE,Mûrinis,"Centrinis kolektorinis, kita",Árengtas,"Internetas, nauja kanalizacija, kabelinë televizija, nauja elektros instaliacija, virtuvë sujungta su kambariu","Balkonas, terasa, vieta automobiliui, drabuþinë, sandëliukas","Virtuvës komplektas, viryklë, ðaldytuvas, indaplovë, skalbimo maðina, su baldais, vonia, duðo kabina","Signalizacija, kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gyneju-g-nuomojamas-2-ndashju-kambariu-butas-4-836121/
Naujamiestyje,Savanoriø p,115,900,7.83,FALSE,3,13,27,2007,0,FALSE,Mûrinis,"Dujinis, kita, centrinis kolektorinis",Árengtas,,"Balkonas, vieta automobiliui","Su baldais, skalbimo maðina, virtuvës komplektas","Budintis sargas, videokameros, signalizacija, kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-isnuomojami-isskirtiniai-apartamentai-su-4-831787/
Antakalnyje,Antakalnio ,30,290,9.67,FALSE,1,2,9,1968,2018,TRUE,Mûrinis,Centrinis,Árengtas,,,"Skalbimo maðina, su baldais, ðaldytuvas, viryklë",,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-nuomojamas-jaukus-vieno-kambario-butas-4-833229/
Antakalnyje,Þirgo ,80,500,6.25,FALSE,3,3,5,2000,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Aukðtos lubos, tualetas ir vonia atskirai, uþdaras kiemas, internetas, kabelinë televizija","Sandëliukas, balkonas, rûsys, vieta automobiliui, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-zirgo-g-strategiskai-patogioje-antakalnio-vietoje-4-839863/
Senamiestyje,Pylimo ,42,350,8.33,FALSE,2,2,4,1950,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pylimo-g-nuomojamas-sviesus-pilnai-irengtas-2k-butas-4-828009/
Paðilaièiuose,Paðilaièiø ,15,140,9.33,FALSE,1,1,9,1996,0,FALSE,Monolitinis,Elektra,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-pasilaiciu-g-isnuomojamas-kambarys-labai-tvarkingame-4-838979/
Þirmûnuose,Tuskulënø ,47,370,7.87,TRUE,2,2,5,1978,0,FALSE,Blokinis,Centrinis,Árengtas,"Tualetas ir vonia atskirai, internetas",Balkonas,"Su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-tuskulenu-g-isnuomojamas-ka-tik-po-remonto-dar-niekieno-4-837021/
Senamiestyje,Tauro ,16,230,14.38,TRUE,1,3,5,1950,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-tauro-g-nuomojamas-naujai-suremontuotas-svarus-ir-4-803881/
Karoliniðkëse,Algimanto Petro Kavoliuko ,60,350,5.83,FALSE,3,5,5,1980,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-nuomojamas-3-kam-butas-vilniuje-karoliniskes-4-839855/
Naujojoje Vilnioje,A. Kojelavièiaus ,40,300,7.5,FALSE,2,1,3,1970,0,FALSE,Mûrinis,Elektra,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-a-kojelaviciaus-g-nuomojamas-2-kamb-butas-vilniuje-naujoji-4-840145/
Senamiestyje,Didþioji ,61,850,13.93,FALSE,2,2,4,2012,0,FALSE,Mûrinis,"Centrinis kolektorinis, kita",Árengtas,"Kabelinë televizija, internetas, aukðtos lubos, uþdaras kiemas","Vieta automobiliui, drabuþinë","Skalbimo maðina, viryklë, su baldais, ðaldytuvas, indaplovë, virtuvës komplektas, duðo kabina","Kodinë laiptinës spyna, ðarvuotos durys, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-didzioji-g-nuomojamas-isskirtinis-prabangiai-irengtas-4-840497/
Þvëryne,Traidenio ,42,400,9.52,TRUE,2,4,5,1989,0,FALSE,Mûrinis,Centrinis,Árengtas,"Internetas, kabelinë televizija","Balkonas, drabuþinë","Skalbimo maðina, ðaldytuvas, viryklë, vonia",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-traidenio-g-nuomojamas-jaukus-15-kamb-butas-zveryne-4-806363/
Naujamiestyje,Savanoriø p,50,590,11.8,FALSE,2,6,9,2016,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-isnuomojamas-puikiai-irengtas-naujas-2-4-839967/
Þvëryne,Bebrø ,130,1500,11.54,FALSE,5,5,6,2005,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-bebru-g-isnuomojamas-5-kambariu-130-kvm-butas-4-840569/
Antakalnyje,T. Kosciuðkos ,134,1500,11.19,TRUE,3,4,4,2010,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-t-kosciuskos-g-nuomojami-prabangiai-irengti-triju-kambariu-4-837501/
Ðnipiðkëse,Krokuvos ,50,330,6.6,FALSE,2,10,10,2002,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,Virtuvë sujungta su kambariu,,,"Ðarvuotos durys, kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-krokuvos-g-greta-centro-isnuomojamas-2-k-4-838923/
Senamiestyje,Uþupio ,50,650,13,FALSE,2,2,3,2013,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-uzupio-g-uzupis-vienas-seniausiu-vilniaus-rajonu-4-834711/
Ðiaurës miestelyje,Verkiø ,31,420,13.55,FALSE,2,7,7,2017,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,Virtuvë sujungta su kambariu,Balkonas,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-verkiu-g-isnuomojamas-jaukus-2-kambariu-butas-butas-4-838255/
Paðilaièiuose,Pavilnioniø ,57,520,9.12,FALSE,2,6,8,2017,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Aukðtos lubos, nauja kanalizacija, nauja elektros instaliacija, virtuvë sujungta su kambariu","Balkonas, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, indaplovë, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-pavilnioniu-g-nuomojamas-naujas-sviesus-ir-labai-jaukus-2-4-838925/
Ðnipiðkëse,Giedraièiø ,35,210,6,FALSE,1,5,5,1980,0,FALSE,Mûrinis,Centrinis,Árengtas,,,"Skalbimo maðina, su baldais","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-giedraiciu-g-erdvus-1-k-butas-ramioje-vietoje-snipiskese-4-841085/
Þvëryne,Elniø ,66,470,7.12,FALSE,3,8,8,2001,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,Internetas,"Balkonas, vieta automobiliui","Su baldais, indaplovë","Ðarvuotos durys, signalizacija, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-elniu-g-nuomojamas-3k-butas-per-2-aukstus-su-4-838959/
Naujamiestyje,Geleþinio Vilko ,20,169,8.45,TRUE,1,3,5,1985,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,Ðarvuotos durys,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gelezinio-vilko-g-1-k-butas-naujamiestyje-salia-vingio-4-840291/
Virðuliðkëse,Virðuliðkiø sk,42,450,10.71,FALSE,1,3,5,2015,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Atskiras áëjimas, nauja kanalizacija, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Sandëliukas, balkonas, vieta automobiliui, drabuþinë","Su baldais, ðaldytuvas, virtuvës komplektas, plastikiniai vamzdþiai, indaplovë, vonia","Ðarvuotos durys, signalizacija, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-skg-jaunatviskas-stilingas-solo-city-butelis-4-827955/
Senamiestyje,Teatro ,158,1500,9.49,FALSE,3,5,6,1998,2017,TRUE,Mûrinis,"Centrinis, centrinis kolektorinis",Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-teatro-g-nuomojamas-prestizinis-3-kamb-butas-vilniuje-4-840427/
Naujamiestyje,Gerosios Vilties ,45,125,2.78,TRUE,2,2,5,1972,0,FALSE,Blokinis,Centrinis,Árengtas,Kabelinë televizija,"Balkonas, rûsys","Su baldais, ðaldytuvas, virtuvës komplektas, viryklë",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gerosios-vilties-g-isnuomojamas-vienas-kambarys-dvieju-kambariu-4-322278/
Senamiestyje,Gedimino p,180,1500,8.33,FALSE,5,3,4,1900,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-vilniaus-sirdyje-gedimino-pr-isnuomojami-5-4-812163/
Naujamiestyje,Naugarduko ,25,290,11.6,FALSE,1,5,9,1983,0,FALSE,Mûrinis,Elektra,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-nuomojamas-1-kamb-butas-vilniuje-4-840531/
Antakalnyje,Antakalnio ,42,350,8.33,FALSE,2,5,5,1968,0,FALSE,Mûrinis,Centrinis,Árengtas,Virtuvë sujungta su kambariu,Balkonas,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, duðo kabina",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-nuomojamas-2-kamb-butas-vilniuje-antakalnis-4-840651/
Naujamiestyje,Ðvitrigailos ,56.83,580,10.21,FALSE,3,2,4,1955,0,FALSE,Mûrinis,Dujinis,Árengtas,"Aukðtos lubos, butas per kelis aukðtus, tualetas ir vonia atskirai, nauja kanalizacija, nauja elektros instaliacija, internetas, virtuvë sujungta su kambariu","Balkonas, vieta automobiliui","Skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-svitrigailos-g-nuomojams-loftas-naujamiestyje-nuomojamas-4-756069/
